user,item,label,alpha_user,alpha_item,user_deg,item_deg,user_deg_decile,item_deg_decile,pair_id
16557,16275,Positive,0.057220708578825,0.0,44.0,247.0,4,9,8798
16557,1448,Matched Negative,0.0,0.0,44.0,291.0,4,9,8798
9874,36412,Positive,0.0,0.0,43.0,13.0,4,0,8799
9874,41305,Matched Negative,0.0,0.0,43.0,15.0,4,0,8799
37160,35559,Positive,0.0634920671582222,0.0,42.0,42.0,4,5,8800
37160,29804,Matched Negative,0.0,0.0,42.0,38.0,4,5,8800
33771,35744,Positive,0.0,0.0,44.0,36.0,4,5,8801
33771,30438,Matched Negative,0.0,0.0,44.0,40.0,4,5,8801
14778,23000,Positive,0.0,0.0,44.0,31.0,4,3,8802
14778,9607,Matched Negative,0.0,0.0,44.0,30.0,4,3,8802
23676,4962,Positive,0.0,0.0,44.0,72.0,4,8,8803
23676,24699,Matched Negative,0.0,0.0,44.0,96.0,4,8,8803
23290,12862,Positive,0.0,0.0,43.0,18.0,4,0,8804
23290,21024,Matched Negative,0.0,0.0,43.0,16.0,4,0,8804
33764,13691,Positive,0.08479322493076324,0.05128205195069313,44.0,118.0,4,9,8805
33764,11183,Matched Negative,0.0,0.0,44.0,120.0,4,9,8805
37668,1025,Positive,0.0,0.03947368264198303,42.0,111.0,4,9,8806
37668,13315,Matched Negative,0.0,0.0,42.0,137.0,4,9,8806
16676,25432,Positive,0.20270049571990967,0.06377584487199783,43.0,56.0,4,7,8807
16676,788,Matched Negative,0.0,0.0,43.0,54.0,4,7,8807
22027,36767,Positive,0.05947580561041832,0.0833333358168602,42.0,30.0,4,3,8808
22027,22359,Matched Negative,0.0,0.0,42.0,28.0,4,3,8808
22611,6221,Positive,0.0,0.0,43.0,117.0,4,9,8809
22611,22773,Matched Negative,0.0,0.0,43.0,134.0,4,9,8809
7837,1350,Positive,0.04854368790984154,0.0,44.0,1030.0,4,9,8810
7837,10235,Matched Negative,0.0,0.0,44.0,128.0,4,9,8810
11145,5875,Positive,0.0,0.0,43.0,242.0,4,9,8811
11145,628,Matched Negative,0.0,0.0,43.0,225.0,4,9,8811
9455,25070,Positive,0.032966289669275284,0.06382978707551956,45.0,75.0,4,8,8812
9455,2181,Matched Negative,0.0,0.0,45.0,85.0,4,8,8812
3951,10238,Positive,0.051531530916690826,0.0,44.0,173.0,4,9,8813
3951,633,Matched Negative,0.0,0.0,44.0,148.0,4,9,8813
13741,2951,Positive,0.0,0.06930693238973618,44.0,123.0,4,9,8814
13741,24829,Matched Negative,0.0,0.0,44.0,158.0,4,9,8814
26616,32390,Positive,0.0,0.06741572916507721,43.0,20.0,4,1,8815
26616,22401,Matched Negative,0.0,0.0,43.0,23.0,4,1,8815
40503,23627,Positive,0.10840631276369095,0.09147658199071884,43.0,125.0,4,9,8816
40503,11299,Matched Negative,0.0,0.0,43.0,320.0,4,9,8816
21807,2000,Positive,0.0,0.07347060739994049,44.0,150.0,4,9,8817
21807,4587,Matched Negative,0.0,0.0,44.0,210.0,4,9,8817
14311,29998,Positive,0.0,0.0,44.0,36.0,4,5,8818
14311,11257,Matched Negative,0.0,0.0,44.0,40.0,4,5,8818
39418,827,Positive,0.05581708624958992,0.04285714402794838,42.0,855.0,4,9,8819
39418,8012,Matched Negative,0.0,0.0,42.0,151.0,4,9,8819
34556,10844,Positive,0.0,0.0,42.0,104.0,4,8,8820
34556,7900,Matched Negative,0.0,0.0,42.0,88.0,4,8,8820
16554,7282,Positive,0.09509169310331345,0.05921052768826485,44.0,94.0,4,8,8821
16554,16156,Matched Negative,0.0,0.0,44.0,87.0,4,8,8821
6095,12316,Positive,0.0,0.0,43.0,16.0,4,0,8822
6095,40155,Matched Negative,0.0,0.0,43.0,14.0,4,0,8822
34649,16157,Positive,0.0,0.0,43.0,106.0,4,8,8823
34649,23394,Matched Negative,0.0,0.0,43.0,74.0,4,8,8823
7033,6653,Positive,0.0,0.0,45.0,28.0,4,3,8824
7033,31166,Matched Negative,0.0,0.0,45.0,30.0,4,3,8824
12567,14799,Positive,0.0,0.0,43.0,46.0,4,6,8825
12567,37956,Matched Negative,0.0,0.0,43.0,47.0,4,6,8825
46505,32625,Positive,0.144380584359169,0.15637382864952087,44.0,34.0,4,4,8826
46505,32345,Matched Negative,0.0,0.0,44.0,34.0,4,4,8826
47114,27800,Positive,0.0,0.0,43.0,25.0,4,2,8827
47114,35781,Matched Negative,0.0,0.0,43.0,25.0,4,2,8827
42662,3591,Positive,0.0,0.0,42.0,64.0,4,7,8828
42662,22148,Matched Negative,0.0,0.0,42.0,65.0,4,7,8828
24566,31374,Positive,0.0634920671582222,0.05454545468091965,42.0,29.0,4,3,8829
24566,38486,Matched Negative,0.0,0.0,42.0,30.0,4,3,8829
31557,22228,Positive,0.05932203307747841,0.0,42.0,44.0,4,6,8830
31557,49,Matched Negative,0.0,0.0,42.0,48.0,4,6,8830
28778,17997,Positive,0.0,0.0,43.0,67.0,4,7,8831
28778,33645,Matched Negative,0.0,0.0,43.0,56.0,4,7,8831
10944,6596,Positive,0.0,0.0,44.0,393.0,4,9,8832
10944,13629,Matched Negative,0.0,0.0,44.0,160.0,4,9,8832
393,9876,Positive,0.0,0.08235294371843338,45.0,136.0,4,9,8833
393,9958,Matched Negative,0.0,0.0,45.0,158.0,4,9,8833
28446,31339,Positive,0.0,0.0,43.0,34.0,4,4,8834
28446,1655,Matched Negative,0.0,0.0,43.0,32.0,4,4,8834
26304,2376,Positive,0.03750000149011612,0.0,43.0,113.0,4,9,8835
26304,3758,Matched Negative,0.0,0.06166982650756836,43.0,338.0,4,9,8835
1234,10155,Positive,0.0,0.0,44.0,143.0,4,9,8836
1234,711,Matched Negative,0.0,0.03896103799343109,44.0,175.0,4,9,8836
11566,27567,Positive,0.03888889029622078,0.0,45.0,70.0,4,8,8837
11566,4285,Matched Negative,0.04326923191547394,0.0,45.0,100.0,4,8,8837
21480,13649,Positive,0.06512431800365448,0.059405941516160965,42.0,228.0,4,9,8838
21480,10716,Matched Negative,0.0,0.0,42.0,205.0,4,9,8838
23003,3461,Positive,0.04479999840259552,0.0,44.0,214.0,4,9,8839
23003,808,Matched Negative,0.0,0.0,44.0,333.0,4,9,8839
32075,24626,Positive,0.0,0.0,43.0,64.0,4,7,8840
32075,34274,Matched Negative,0.0,0.0,43.0,57.0,4,7,8840
29156,35709,Positive,0.05982905998826027,0.0,42.0,58.0,4,7,8841
29156,21513,Matched Negative,0.0,0.0,42.0,62.0,4,7,8841
44650,18226,Positive,0.0,0.0,43.0,124.0,4,9,8842
44650,23264,Matched Negative,0.0,0.0,43.0,214.0,4,9,8842
45549,18650,Positive,0.0,0.0,43.0,70.0,4,7,8843
45549,32055,Matched Negative,0.0,0.0,43.0,62.0,4,7,8843
20581,12174,Positive,0.04964539036154747,0.0729166641831398,43.0,66.0,4,7,8844
20581,14301,Matched Negative,0.0,0.0,43.0,65.0,4,7,8844
44727,24803,Positive,0.06565656512975693,0.0,42.0,72.0,4,8,8845
44727,19127,Matched Negative,0.0,0.0,42.0,77.0,4,8,8845
10217,18559,Positive,0.0,0.0,43.0,77.0,4,8,8846
10217,4240,Matched Negative,0.0,0.0,43.0,82.0,4,8,8846
40929,7434,Positive,0.0,0.0,43.0,89.0,4,8,8847
40929,15198,Matched Negative,0.0,0.0,43.0,72.0,4,8,8847
45477,6359,Positive,0.0,0.0,43.0,384.0,4,9,8848
45477,10839,Matched Negative,0.0,0.0,43.0,112.0,4,9,8848
39356,14852,Positive,0.0,0.0,43.0,36.0,4,4,8849
39356,36428,Matched Negative,0.0,0.0,43.0,31.0,4,4,8849
22981,8905,Positive,0.0,0.0,44.0,309.0,4,9,8850
22981,5849,Matched Negative,0.0,0.0,44.0,135.0,4,9,8850
35005,10700,Positive,0.08696191757917404,0.0,43.0,33.0,4,4,8851
35005,29506,Matched Negative,0.0,0.0,43.0,31.0,4,4,8851
21678,39145,Positive,0.0,0.0,44.0,13.0,4,0,8852
21678,38113,Matched Negative,0.0,0.0,44.0,16.0,4,0,8852
38334,3406,Positive,0.0,0.05882352963089943,42.0,1046.0,4,9,8853
38334,6916,Matched Negative,0.06761565804481506,0.0,42.0,351.0,4,9,8853
3814,6879,Positive,0.04617758467793465,0.0,44.0,48.0,4,6,8854
3814,31980,Matched Negative,0.0,0.0,44.0,46.0,4,6,8854
32961,5029,Positive,0.0,0.0,44.0,22.0,4,1,8855
32961,38031,Matched Negative,0.0,0.0,44.0,19.0,4,1,8855
29661,34106,Positive,0.0,0.0,43.0,22.0,4,1,8856
29661,30112,Matched Negative,0.0,0.0,43.0,21.0,4,1,8856
26840,32890,Positive,0.0,0.0,42.0,47.0,4,6,8857
26840,28415,Matched Negative,0.0,0.0,42.0,45.0,4,6,8857
7593,21098,Positive,0.16470588743686676,0.04545454680919647,44.0,40.0,4,5,8858
7593,11101,Matched Negative,0.0,0.0,44.0,37.0,4,5,8858
11162,9222,Positive,0.06238185241818428,0.0,45.0,409.0,4,9,8859
11162,20341,Matched Negative,0.0,0.0476190485060215,45.0,211.0,4,9,8859
22114,5205,Positive,0.10256410390138626,0.0,44.0,30.0,4,3,8860
22114,16530,Matched Negative,0.0,0.0,44.0,28.0,4,3,8860
41617,18774,Positive,0.03448275849223137,0.0,43.0,149.0,4,9,8861
41617,14899,Matched Negative,0.0,0.0,43.0,113.0,4,9,8861
45636,15490,Positive,0.0,0.0,42.0,50.0,4,6,8862
45636,25923,Matched Negative,0.0,0.0,42.0,44.0,4,6,8862
3432,16485,Positive,0.04227212816476822,0.0,44.0,363.0,4,9,8863
3432,4274,Matched Negative,0.0,0.0,44.0,269.0,4,9,8863
37236,24926,Positive,0.055084746330976486,0.0,42.0,92.0,4,8,8864
37236,4017,Matched Negative,0.0,0.06756756454706192,42.0,77.0,4,8,8864
20478,31860,Positive,0.08360806107521057,0.0,44.0,32.0,4,4,8865
20478,38149,Matched Negative,0.0,0.0,44.0,35.0,4,4,8865
35528,8215,Positive,0.0,0.0,42.0,25.0,4,2,8866
35528,33226,Matched Negative,0.0,0.0,42.0,24.0,4,2,8866
2730,3157,Positive,0.06507079303264618,0.0,45.0,69.0,4,7,8867
2730,16780,Matched Negative,0.0,0.0,45.0,62.0,4,7,8867
3951,30722,Positive,0.10012626647949219,0.0,44.0,95.0,4,8,8868
3951,1128,Matched Negative,0.0,0.0,44.0,84.0,4,8,8868
29607,11283,Positive,0.0,0.0,43.0,123.0,4,9,8869
29607,348,Matched Negative,0.0,0.0,43.0,118.0,4,9,8869
33378,25178,Positive,0.0,0.0,43.0,71.0,4,8,8870
33378,13061,Matched Negative,0.0,0.0,43.0,94.0,4,8,8870
41360,6498,Positive,0.0531177818775177,0.038840629160404205,44.0,316.0,4,9,8871
41360,12075,Matched Negative,0.0,0.0,44.0,127.0,4,9,8871
38855,27885,Positive,0.03191489353775978,0.0,43.0,76.0,4,8,8872
38855,4233,Matched Negative,0.0,0.0,43.0,71.0,4,8,8872
34672,13734,Positive,0.05882352963089943,0.06896551698446274,43.0,69.0,4,7,8873
34672,15197,Matched Negative,0.0,0.0,43.0,64.0,4,7,8873
7051,19727,Positive,0.0,0.0,44.0,53.0,4,6,8874
7051,37389,Matched Negative,0.0,0.0,44.0,43.0,4,6,8874
2763,28623,Positive,0.0,0.0,43.0,15.0,4,0,8875
2763,33370,Matched Negative,0.0,0.0,43.0,17.0,4,0,8875
23594,2682,Positive,0.04023917391896248,0.0,43.0,77.0,4,8,8876
23594,4573,Matched Negative,0.0,0.0,43.0,106.0,4,8,8876
47763,6264,Positive,0.0,0.0,43.0,56.0,4,7,8877
47763,26228,Matched Negative,0.0,0.0,43.0,56.0,4,7,8877
35565,7494,Positive,0.07442021369934082,0.04651162773370743,44.0,57.0,4,7,8878
35565,18121,Matched Negative,0.0,0.0,44.0,66.0,4,7,8878
24619,750,Positive,0.0856507197022438,0.05833333358168602,42.0,497.0,4,9,8879
24619,8883,Matched Negative,0.0,0.0,42.0,250.0,4,9,8879
20113,801,Positive,0.0321163646876812,0.0,42.0,412.0,4,9,8880
20113,9328,Matched Negative,0.0,0.0,42.0,121.0,4,9,8880
2349,14236,Positive,0.0,0.0,43.0,180.0,4,9,8881
2349,4992,Matched Negative,0.0,0.0,43.0,350.0,4,9,8881
11766,18912,Positive,0.0,0.0,44.0,51.0,4,6,8882
11766,33991,Matched Negative,0.0,0.0,44.0,46.0,4,6,8882
42756,16833,Positive,0.0,0.06577319651842117,43.0,180.0,4,9,8883
42756,2141,Matched Negative,0.0,0.0,43.0,134.0,4,9,8883
33257,22004,Positive,0.0,0.0,44.0,9.0,4,0,8884
33257,27928,Matched Negative,0.0,0.0,44.0,13.0,4,0,8884
30180,4847,Positive,0.0,0.0,43.0,104.0,4,8,8885
30180,16867,Matched Negative,0.0,0.0,43.0,85.0,4,8,8885
30700,16397,Positive,0.0,0.0,42.0,158.0,4,9,8886
30700,25913,Matched Negative,0.0,0.0,42.0,111.0,4,9,8886
15913,8920,Positive,0.0,0.0,43.0,477.0,4,9,8887
15913,9310,Matched Negative,0.0,0.0,43.0,507.0,4,9,8887
2632,27700,Positive,0.0,0.0,44.0,24.0,4,2,8888
2632,40144,Matched Negative,0.0,0.0,44.0,23.0,4,2,8888
41617,9956,Positive,0.0,0.0,43.0,638.0,4,9,8889
41617,203,Matched Negative,0.0,0.0,43.0,266.0,4,9,8889
12177,1535,Positive,0.06038033962249756,0.04653679579496384,44.0,225.0,4,9,8890
12177,17279,Matched Negative,0.0,0.0,44.0,151.0,4,9,8890
6865,11387,Positive,0.05202312022447586,0.05388784408569336,44.0,94.0,4,8,8891
6865,8988,Matched Negative,0.0,0.0,44.0,95.0,4,8,8891
44546,25233,Positive,0.0,0.0,42.0,27.0,4,2,8892
44546,27355,Matched Negative,0.0,0.0,42.0,25.0,4,2,8892
38041,38080,Positive,0.05454545468091965,0.0,42.0,29.0,4,3,8893
38041,34499,Matched Negative,0.0,0.0,42.0,29.0,4,3,8893
40929,7444,Positive,0.050359711050987244,0.05680902302265167,43.0,57.0,4,7,8894
40929,29331,Matched Negative,0.0,0.0,43.0,65.0,4,7,8894
34386,495,Positive,0.032608695328235626,0.05454545468091965,43.0,65.0,4,7,8895
34386,31320,Matched Negative,0.05409356951713562,0.0,43.0,55.0,4,7,8895
33372,28306,Positive,0.1734693944454193,0.0,43.0,69.0,4,7,8896
33372,13231,Matched Negative,0.0,0.0,43.0,68.0,4,7,8896
8569,155,Positive,0.0,0.0,44.0,191.0,4,9,8897
8569,11166,Matched Negative,0.0,0.0,44.0,127.0,4,9,8897
9395,905,Positive,0.0,0.0,43.0,602.0,4,9,8898
9395,4730,Matched Negative,0.0,0.0,43.0,144.0,4,9,8898
22237,10718,Positive,0.0,0.0,42.0,254.0,4,9,8899
22237,14158,Matched Negative,0.0,0.0,42.0,161.0,4,9,8899
34823,34783,Positive,0.07384079694747925,0.0,42.0,28.0,4,3,8900
34823,33461,Matched Negative,0.0,0.0,42.0,28.0,4,3,8900
32595,4155,Positive,0.07347489893436432,0.05494505539536476,44.0,101.0,4,8,8901
32595,11696,Matched Negative,0.0,0.0,44.0,95.0,4,8,8901
19250,35924,Positive,0.04975786805152893,0.0,44.0,70.0,4,8,8902
19250,18103,Matched Negative,0.0,0.0,44.0,86.0,4,8,8902
15880,18694,Positive,0.06968354433774948,0.06774717569351196,43.0,173.0,4,9,8903
15880,2661,Matched Negative,0.0,0.0,43.0,119.0,4,9,8903
43628,28695,Positive,0.04918032884597778,0.0,42.0,39.0,4,5,8904
43628,37219,Matched Negative,0.0,0.0,42.0,40.0,4,5,8904
1615,22245,Positive,0.06818182021379471,0.0,44.0,24.0,4,2,8905
1615,22337,Matched Negative,0.0,0.0,44.0,24.0,4,2,8905
33964,5475,Positive,0.0,0.06306789070367813,42.0,482.0,4,9,8906
33964,9259,Matched Negative,0.0,0.0,42.0,156.0,4,9,8906
42104,14158,Positive,0.0,0.0,44.0,161.0,4,9,8907
42104,4661,Matched Negative,0.0,0.0,44.0,129.0,4,9,8907
9868,11810,Positive,0.0,0.06194690242409706,44.0,89.0,4,8,8908
9868,5460,Matched Negative,0.0,0.0,44.0,87.0,4,8,8908
26473,26565,Positive,0.04210526496171951,0.0,44.0,48.0,4,6,8909
26473,26390,Matched Negative,0.0,0.0,44.0,50.0,4,6,8909
11650,6560,Positive,0.14432989060878754,0.0,45.0,85.0,4,8,8910
11650,2279,Matched Negative,0.0,0.0,45.0,93.0,4,8,8910
41255,19761,Positive,0.0833333358168602,0.0,43.0,40.0,4,5,8911
41255,21498,Matched Negative,0.0,0.0,43.0,40.0,4,5,8911
38561,4602,Positive,0.08516483753919601,0.0,43.0,134.0,4,9,8912
38561,11110,Matched Negative,0.0,0.0,43.0,290.0,4,9,8912
11117,28783,Positive,0.0833333358168602,0.0,44.0,24.0,4,2,8913
11117,33321,Matched Negative,0.0,0.0,44.0,24.0,4,2,8913
25147,3978,Positive,0.0,0.0,44.0,19.0,4,1,8914
25147,39948,Matched Negative,0.0,0.0,44.0,22.0,4,1,8914
27896,13840,Positive,0.0,0.0,42.0,56.0,4,7,8915
27896,25408,Matched Negative,0.0,0.0,42.0,61.0,4,7,8915
24655,19003,Positive,0.0,0.0,44.0,104.0,4,8,8916
24655,10152,Matched Negative,0.0,0.0,44.0,79.0,4,8,8916
32194,1448,Positive,0.07417582720518112,0.0,44.0,291.0,4,9,8917
32194,5897,Matched Negative,0.0,0.0,44.0,387.0,4,9,8917
36192,18272,Positive,0.0,0.0,44.0,23.0,4,1,8918
36192,17783,Matched Negative,0.0,0.0,44.0,22.0,4,1,8918
269,10411,Positive,0.05228758230805397,0.0,45.0,279.0,4,9,8919
269,1214,Matched Negative,0.0,0.0,45.0,133.0,4,9,8919
97,4508,Positive,0.054794520139694214,0.0,44.0,52.0,4,6,8920
97,20507,Matched Negative,0.0,0.0,44.0,44.0,4,6,8920
1455,957,Positive,0.0,0.0,43.0,550.0,4,9,8921
1455,15920,Matched Negative,0.0,0.0,43.0,221.0,4,9,8921
43584,23314,Positive,0.0,0.0,42.0,56.0,4,7,8922
43584,28426,Matched Negative,0.0,0.0,42.0,57.0,4,7,8922
28473,7211,Positive,0.0,0.0,44.0,53.0,4,6,8923
28473,31852,Matched Negative,0.0,0.0,44.0,52.0,4,6,8923
1680,5383,Positive,0.0,0.0,45.0,182.0,4,9,8924
1680,160,Matched Negative,0.04894762486219406,0.0,45.0,1328.0,4,9,8924
22044,3406,Positive,0.0,0.0,42.0,1046.0,4,9,8925
22044,3813,Matched Negative,0.0,0.0,42.0,220.0,4,9,8925
36094,752,Positive,0.0,0.051020409911870956,43.0,73.0,4,8,8926
36094,3399,Matched Negative,0.0,0.0,43.0,89.0,4,8,8926
1056,16315,Positive,0.0,0.0,45.0,49.0,4,6,8927
1056,16711,Matched Negative,0.0,0.0,45.0,48.0,4,6,8927
30185,165,Positive,0.0,0.03703703731298447,44.0,1179.0,4,9,8928
30185,12074,Matched Negative,0.0,0.0,44.0,116.0,4,9,8928
29582,21972,Positive,0.0,0.0,42.0,22.0,4,1,8929
29582,30734,Matched Negative,0.0,0.0,42.0,19.0,4,1,8929
35839,14868,Positive,0.03625377640128136,0.0,43.0,164.0,4,9,8930
35839,10336,Matched Negative,0.0,0.0,43.0,178.0,4,9,8930
36900,1084,Positive,0.0,0.05263157933950424,44.0,219.0,4,9,8931
36900,640,Matched Negative,0.0,0.0,44.0,158.0,4,9,8931
40665,8012,Positive,0.04054053872823715,0.0,44.0,151.0,4,9,8932
40665,5906,Matched Negative,0.0,0.0,44.0,251.0,4,9,8932
40445,39759,Positive,0.0,0.0,43.0,28.0,4,3,8933
40445,19188,Matched Negative,0.0,0.0,43.0,30.0,4,3,8933
17864,17387,Positive,0.0,0.0,44.0,22.0,4,1,8934
17864,16410,Matched Negative,0.0,0.0,44.0,21.0,4,1,8934
13969,22056,Positive,0.04545454680919647,0.0,44.0,124.0,4,9,8935
13969,16879,Matched Negative,0.0,0.0,44.0,137.0,4,9,8935
23094,22146,Positive,0.08196721225976944,0.0,42.0,55.0,4,7,8936
23094,32913,Matched Negative,0.0,0.0,42.0,66.0,4,7,8936
27955,17627,Positive,0.0,0.0,43.0,116.0,4,9,8937
27955,6210,Matched Negative,0.0,0.0,43.0,154.0,4,9,8937
11901,6322,Positive,0.0,0.0,43.0,22.0,4,1,8938
11901,25612,Matched Negative,0.0,0.0,43.0,20.0,4,1,8938
23670,22692,Positive,0.06865572184324265,0.0,44.0,45.0,4,6,8939
23670,26491,Matched Negative,0.0,0.0,44.0,46.0,4,6,8939
43071,5120,Positive,0.0586501844227314,0.06060606241226196,44.0,233.0,4,9,8940
43071,9760,Matched Negative,0.0,0.0,44.0,161.0,4,9,8940
47232,5109,Positive,0.0,0.0,42.0,256.0,4,9,8941
47232,2607,Matched Negative,0.0,0.0,42.0,958.0,4,9,8941
29860,21408,Positive,0.040816325694322586,0.0,44.0,28.0,4,3,8942
29860,6653,Matched Negative,0.0,0.0,44.0,28.0,4,3,8942
42776,14713,Positive,0.0,0.0,44.0,39.0,4,5,8943
42776,40081,Matched Negative,0.0,0.0,44.0,36.0,4,5,8943
11278,8275,Positive,0.035255514085292816,0.0,45.0,51.0,4,6,8944
11278,13714,Matched Negative,0.0,0.0,45.0,44.0,4,6,8944
7505,1104,Positive,0.0,0.0,43.0,883.0,4,9,8945
7505,16531,Matched Negative,0.0,0.0,43.0,292.0,4,9,8945
26724,1361,Positive,0.0,0.0,42.0,564.0,4,9,8946
26724,1146,Matched Negative,0.0,0.0,42.0,122.0,4,9,8946
24484,1524,Positive,0.0,0.0,42.0,629.0,4,9,8947
24484,9310,Matched Negative,0.0,0.0,42.0,507.0,4,9,8947
25654,3708,Positive,0.05523796007037163,0.0,43.0,158.0,4,9,8948
25654,12394,Matched Negative,0.0,0.0,43.0,182.0,4,9,8948
15363,9132,Positive,0.0,0.0,43.0,24.0,4,2,8949
15363,39127,Matched Negative,0.0,0.0,43.0,26.0,4,2,8949
15827,10288,Positive,0.06084552779793739,0.03956324979662895,43.0,182.0,4,9,8950
15827,3065,Matched Negative,0.0,0.0,43.0,356.0,4,9,8950
6324,31343,Positive,0.0491071417927742,0.039603959769010544,44.0,70.0,4,8,8951
6324,27780,Matched Negative,0.0,0.0,44.0,82.0,4,8,8951
20745,2980,Positive,0.0,0.0,44.0,72.0,4,8,8952
20745,12317,Matched Negative,0.0,0.0,44.0,101.0,4,8,8952
46538,7937,Positive,0.06756756454706192,0.16867469251155853,42.0,70.0,4,7,8953
46538,21124,Matched Negative,0.0,0.0,42.0,61.0,4,7,8953
10652,33538,Positive,0.0,0.0,44.0,26.0,4,2,8954
10652,39979,Matched Negative,0.0,0.0,44.0,23.0,4,2,8954
19128,10624,Positive,0.0,0.0,43.0,53.0,4,6,8955
19128,28580,Matched Negative,0.0,0.0,43.0,51.0,4,6,8955
21409,27876,Positive,0.0,0.0,44.0,86.0,4,8,8956
21409,14589,Matched Negative,0.0,0.0,44.0,73.0,4,8,8956
16901,3617,Positive,0.0,0.04444444552063942,44.0,963.0,4,9,8957
16901,17514,Matched Negative,0.0,0.0,44.0,126.0,4,9,8957
5616,39369,Positive,0.0,0.0,43.0,17.0,4,0,8958
5616,5736,Matched Negative,0.0,0.0,43.0,13.0,4,0,8958
22176,6972,Positive,0.0,0.0,42.0,164.0,4,9,8959
22176,14262,Matched Negative,0.0,0.0,42.0,151.0,4,9,8959
4089,19372,Positive,0.1320754736661911,0.0,43.0,39.0,4,5,8960
4089,28861,Matched Negative,0.0,0.0,43.0,41.0,4,5,8960
25452,5090,Positive,0.038167938590049744,0.0,42.0,104.0,4,8,8961
25452,20676,Matched Negative,0.0,0.0,42.0,99.0,4,8,8961
8395,28941,Positive,0.04458598792552948,0.05454545468091965,44.0,48.0,4,6,8962
8395,32955,Matched Negative,0.0,0.0,44.0,46.0,4,6,8962
19290,18984,Positive,0.0,0.0,43.0,67.0,4,7,8963
19290,17232,Matched Negative,0.0,0.0,43.0,69.0,4,7,8963
45770,2527,Positive,0.0,0.0,44.0,674.0,4,9,8964
45770,2364,Matched Negative,0.0,0.0476190485060215,44.0,162.0,4,9,8964
9034,20613,Positive,0.0,0.0,45.0,44.0,4,6,8965
9034,23251,Matched Negative,0.0,0.0,45.0,44.0,4,6,8965
788,3564,Positive,0.0,0.0,44.0,117.0,4,9,8966
788,2092,Matched Negative,0.0,0.0,44.0,420.0,4,9,8966
38341,24387,Positive,0.08892763406038284,0.04905303195118904,43.0,63.0,4,7,8967
38341,15454,Matched Negative,0.0,0.0,43.0,66.0,4,7,8967
4800,4872,Positive,0.06222943961620331,0.0,45.0,87.0,4,8,8968
4800,14104,Matched Negative,0.0,0.0,45.0,101.0,4,8,8968
8895,17016,Positive,0.0,0.0,43.0,46.0,4,6,8969
8895,16423,Matched Negative,0.0,0.0,43.0,44.0,4,6,8969
18523,20954,Positive,0.06730769574642181,0.06578947603702545,43.0,75.0,4,8,8970
18523,14349,Matched Negative,0.0,0.0,43.0,87.0,4,8,8970
22289,1055,Positive,0.0,0.04854368790984154,43.0,201.0,4,9,8971
22289,6873,Matched Negative,0.0,0.0,43.0,228.0,4,9,8971
14093,9013,Positive,0.06385793536901474,0.0,43.0,192.0,4,9,8972
14093,1033,Matched Negative,0.0,0.0,43.0,159.0,4,9,8972
13528,2469,Positive,0.04749787226319313,0.08163265138864517,44.0,254.0,4,9,8973
13528,2766,Matched Negative,0.0,0.0,44.0,127.0,4,9,8973
42888,21011,Positive,0.132602259516716,0.05880138650536537,42.0,26.0,4,2,8974
42888,10673,Matched Negative,0.0,0.0,42.0,25.0,4,2,8974
46489,12279,Positive,0.0,0.0,42.0,51.0,4,6,8975
46489,1769,Matched Negative,0.0,0.0,42.0,45.0,4,6,8975
46462,12907,Positive,0.04181184619665146,0.1111111119389534,43.0,115.0,4,9,8976
46462,23420,Matched Negative,0.0,0.0,43.0,131.0,4,9,8976
38851,1227,Positive,0.0,0.0,42.0,57.0,4,7,8977
38851,18047,Matched Negative,0.0,0.0,42.0,70.0,4,7,8977
24117,11943,Positive,0.0731707289814949,0.0,44.0,47.0,4,6,8978
24117,36550,Matched Negative,0.0,0.0,44.0,44.0,4,6,8978
44591,26287,Positive,0.0,0.0,44.0,38.0,4,5,8979
44591,25505,Matched Negative,0.0,0.0,44.0,38.0,4,5,8979
9181,15570,Positive,0.0,0.0,45.0,80.0,4,8,8980
9181,19767,Matched Negative,0.0,0.0,45.0,99.0,4,8,8980
30523,6345,Positive,0.037383176386356354,0.0,42.0,56.0,4,7,8981
30523,26966,Matched Negative,0.0,0.0,42.0,66.0,4,7,8981
45326,3992,Positive,0.0,0.0,43.0,589.0,4,9,8982
45326,3554,Matched Negative,0.0,0.0,43.0,197.0,4,9,8982
40052,29092,Positive,0.0,0.0,42.0,20.0,4,1,8983
40052,35489,Matched Negative,0.0,0.0,42.0,21.0,4,1,8983
35446,39744,Positive,0.0,0.0,44.0,16.0,4,0,8984
35446,28038,Matched Negative,0.0,0.0,44.0,18.0,4,0,8984
4423,2224,Positive,0.038823530077934265,0.06666667014360428,44.0,437.0,4,9,8985
4423,4584,Matched Negative,0.12627986073493958,0.0,44.0,152.0,4,9,8985
22044,593,Positive,0.057150520384311676,0.05319149047136307,42.0,416.0,4,9,8986
22044,11199,Matched Negative,0.0,0.0,42.0,117.0,4,9,8986
40720,1527,Positive,0.0,0.0,43.0,454.0,4,9,8987
40720,9151,Matched Negative,0.0,0.0,43.0,196.0,4,9,8987
39136,559,Positive,0.04250559210777283,0.0,43.0,150.0,4,9,8988
39136,2088,Matched Negative,0.0,0.0,43.0,128.0,4,9,8988
45773,23254,Positive,0.0,0.0,43.0,27.0,4,2,8989
45773,13092,Matched Negative,0.0,0.0,43.0,24.0,4,2,8989
